house_id,area_sqft,bedrooms,bathrooms,location_score,age_years,distance_city_km,lot_size_sqft,has_garage,has_pool,renovation_years_ago,house_price_inr
101421,2000,4,3,4.4,37,32.6,5386,0,1,3,21869797
101422,2347,4,3,1.8,21,28.8,5023,1,0,6,14982119
101423,1413,2,1,3.5,38,10.8,2834,1,0,12,14679725
101424,1105,3,2,6.4,4,13.4,1808,1,0,0,20816831
101425,971,4,3,6.8,20,17.3,2170,0,1,1,17531399
101426,450,1,1,4.4,4,24.1,844,0,1,0,5541642
101427,2987,7,4,8.2,24,9.3,6313,1,0,1,64493255
101428,933,3,2,2.4,32,25.7,1451,1,0,13,6342060
101429,1506,3,3,2.4,15,15.8,1926,0,0,15,13200839
101430,1470,4,3,2.1,15,29.2,2962,1,0,0,9853544
101431,1850,4,2,5.5,21,16.5,3704,1,0,7,26681145
101432,2180,6,4,1.6,16,31.7,3581,1,0,8,12853081
101433,2209,5,3,5.6,18,21.1,3402,1,0,6,30227582
101434,1271,3,2,7.5,40,19.9,2968,1,0,7,21398644
101435,1541,3,4,5.1,33,14,3503,0,0,12,18386078
101436,1834,5,4,1.8,26,21.8,5733,1,0,7,13449135
101437,1488,5,4,7.2,7,10,4209,1,0,0,30032066
101438,2695,5,4,6.7,29,10.5,3460,1,0,8,41128013
101439,1969,4,2,5,20,15,3713,1,0,1,25546622
101440,2128,5,3,4,1,31.7,2513,1,0,0,22044355
101441,2081,5,3,7.1,16,14.6,1866,1,0,2,32700095
101442,2413,5,5,9.2,18,19.2,8005,1,0,15,52515570
101443,1768,2,1,4.9,44,20.3,5106,0,0,7,21500868
101444,807,3,2,3.4,36,17.8,1309,0,0,14,5821472
101445,1910,5,3,3.3,17,20.3,5245,1,0,7,23574124
101446,1227,1,1,5.8,50,23.7,3479,1,0,1,14610088
101447,1306,2,2,7.1,35,6.9,1107,1,0,5,22051578
101448,2031,6,4,2.5,13,30.8,5099,1,0,10,16841782
101449,2455,7,4,6.2,13,14.3,4186,1,0,10,38023549
101450,1664,4,3,6,23,11.4,3710,1,0,23,27948207
101451,1851,4,3,5.1,11,28,7045,0,0,9,27070052
101452,2756,6,4,6,53,13.5,8134,1,0,3,35361110
101453,1806,4,3,5.2,24,14.4,3473,1,0,0,23662325
101454,3341,7,4,3,12,25.5,9532,1,0,12,41170539
101455,2018,4,3,2.9,46,23.3,1709,1,0,22,15674953
101456,506,1,2,3.9,4,36.6,1165,1,0,0,4920053
101457,2140,6,4,8,24,17.4,4957,0,0,7,43334286
101458,1898,4,3,3.1,20,22.2,4600,1,0,20,18878861
101459,2488,7,5,5.8,9,14.7,4217,1,0,3,29406506
101460,2088,4,4,5.9,48,5.2,4655,1,0,5,29990626
101461,1560,3,3,9.7,16,6.7,3921,1,0,7,42485268
101462,854,1,2,8,14,6.5,800,0,0,1,15793371
101463,1514,3,3,6.8,33,15.1,2741,1,0,12,21837540
101464,1097,1,1,5,23,8.2,1599,0,0,2,12853020
101465,1273,2,2,5.7,12,17.7,3052,1,0,4,18485642
101466,2033,3,2,6.1,15,26.9,5747,0,0,5,30685822
101467,2735,7,5,3.8,45,23.9,4466,1,0,10,36256767
101468,1907,5,4,5.3,18,14.5,2568,0,0,1,26754323
101469,873,1,1,7.8,60,11.5,1807,0,1,4,13989742
101470,1939,5,3,1.9,11,28.9,2536,0,0,3,12401904
101471,2428,7,5,3.6,17,37.4,4526,1,0,0,20873727
101472,1254,3,2,8.7,13,6.9,2258,0,0,12,25177339
101473,1563,3,2,7,32,6.8,3670,1,0,3,27233540
101474,1660,6,5,6.8,62,14.7,3634,1,0,2,25522456
101475,1140,1,1,6.6,22,16.4,2390,0,0,16,17290917
101476,2071,5,4,2.7,25,30.3,6176,1,0,0,17653384
101477,1571,4,4,6.9,16,18.8,3396,1,0,16,27647558
101478,1923,5,3,3.8,8,35.3,3364,1,1,8,19924051
101479,1073,3,2,6.5,19,11.9,1956,1,0,2,15808102
101480,1366,3,4,4.3,28,18,2106,0,0,4,13501976
101481,2120,4,3,9.1,15,1,2944,1,0,15,51642045
101482,1408,3,2,2.3,9,32.1,1642,0,0,9,8878933
101483,2773,5,3,3.5,3,19.2,7433,0,0,0,29486380
101484,1390,3,3,7.8,50,17,2181,0,0,11,25518957
101485,1796,4,3,5.2,16,16.5,3932,0,0,6,24233666
101486,2256,4,2,5.6,27,28.6,4106,1,0,2,31336364
101487,728,3,2,7.3,39,4.5,1443,1,0,2,11007988
101488,505,1,1,5.4,43,24.9,1360,0,0,12,4726679
101489,658,1,1,4,15,28.4,1386,0,0,15,6189632
101490,2471,5,3,4.3,26,25.3,3574,1,0,4,28882935
101491,1291,3,3,2.9,28,19.6,2145,0,0,7,11732955
101492,3313,6,5,7.7,35,15.1,8335,1,0,35,62333109
101493,1283,3,2,7.7,28,12.7,2938,1,0,3,23330813
101494,1770,3,2,4.2,25,11.4,4520,1,0,5,15586887
101495,2652,7,5,4.4,11,31.1,4924,1,0,5,30353350
101496,2954,7,4,8.5,31,7.4,3434,0,0,0,60821439
101497,2990,6,4,6.2,21,25.3,6889,1,0,7,42898118
101498,2435,5,3,8.2,47,10,5239,1,0,2,44259376
101499,2316,5,5,4.4,31,27.7,5020,1,0,1,24900409
101500,2035,5,4,6.5,5,10.3,2383,1,0,0,39289171
101501,2156,5,4,7.3,11,14.4,3484,1,0,11,40480819
101502,1292,3,3,9.1,16,8.6,1857,1,0,16,28232969
101503,1118,3,2,2.4,21,25.9,2504,0,0,21,7278389
101504,1648,3,2,9.7,66,1,3725,1,1,20,33265288
101505,1539,3,3,9,34,1,3038,1,0,1,34779410
101506,1355,1,1,6.2,13,11.3,3497,0,0,3,21726187
101507,2103,5,4,6.9,34,18.5,6087,0,0,1,29923134
101508,2271,5,5,4.4,24,13.4,5023,1,0,4,31864560
101509,1707,3,3,7.1,34,6.6,4101,1,1,1,27230437
101510,2610,7,6,3.1,17,17.1,4372,0,0,11,28262683
101511,908,2,2,5.9,69,18.6,1421,0,0,13,11448514
101512,1524,3,3,6.2,50,11,3971,0,0,2,21054255
101513,1184,3,2,7.9,31,18.6,1747,1,0,10,21507016
101514,450,1,2,4.9,16,24.7,1088,1,0,0,5097207
101515,1596,4,3,2.8,34,27.8,4839,1,0,6,13541583
101516,1571,3,3,9.1,8,9.5,3758,1,0,3,38853022
101517,2634,6,5,6.7,52,10.3,5140,1,1,50,42010087
101518,2060,4,3,5.2,46,14.8,2463,1,0,26,25847847
101519,984,3,2,6.2,29,20.7,2064,0,0,2,15621751
101520,2855,5,4,8.5,11,15,7439,1,0,11,49677819
101521,2444,5,3,5.5,17,22.7,4626,1,0,5,35725708
101522,2028,6,4,5,4,17.2,5299,0,0,0,26488335
101523,1503,3,1,6.3,4,13.8,3335,1,0,0,24075428
101524,1026,2,3,6.3,19,10.5,2231,1,0,13,14531482
101525,1408,3,2,6.1,11,21.3,2548,1,0,4,19454823
101526,2358,4,3,8.9,5,1,2656,0,0,0,41246447
101527,2875,5,3,7.5,16,1,5017,1,0,5,52224646
101528,2653,6,4,4.7,17,8.9,4617,1,0,8,35860495
101529,1332,3,3,3.2,9,12.5,3124,0,0,8,14945594
101530,922,2,2,4.2,26,30.5,1836,1,0,16,7670420
101531,1742,4,3,7.8,37,16.3,4616,1,0,0,32285860
101532,501,1,1,5.1,27,12.5,1087,0,0,27,5485762
101533,1860,5,4,4.6,21,20.6,3157,0,1,21,24501634
101534,1554,3,2,7.7,22,20.7,2348,1,1,1,27928795
101535,1347,3,2,8.4,18,12.8,2206,1,0,4,21878004
101536,613,1,1,1.2,16,44.1,1285,0,0,9,1060462
101537,1984,5,4,2.8,26,25.9,3524,1,0,5,16655036
101538,1304,4,4,7.3,27,9.2,1766,0,0,7,23877000
101539,890,1,1,4.3,22,15.6,2318,0,0,4,10589526
101540,450,1,1,5.4,16,18.9,941,0,0,12,5122818
101541,1632,4,3,4.4,11,27.4,3533,0,0,5,19046303
101542,2802,5,5,7.7,7,12.5,4221,1,0,0,53499858
101543,2730,6,6,7.8,11,9.5,3754,1,0,9,51618987
101544,1353,2,3,5.6,16,25.7,2574,1,0,16,19444280
101545,1259,1,1,6.6,17,18.4,986,1,0,10,20262134
101546,1955,5,2,4.9,78,19.6,4825,0,0,1,20355255
101547,1001,2,1,3.6,35,19.6,1579,0,0,4,9005000
101548,1846,4,3,6.7,26,13.4,3395,1,0,5,29791345
101549,2148,5,3,3.4,31,27.6,4846,0,0,13,17893228
101550,2448,5,5,6.4,68,11.1,4566,1,0,6,31487604
101551,1585,3,3,8.2,14,3,2059,0,0,11,25492589
101552,1518,2,2,3.6,53,21.3,4407,1,0,18,15351221
101553,1079,4,2,5.6,3,17.9,1166,1,0,0,18208020
101554,1113,1,1,7.5,19,20.7,800,0,0,15,19683170
101555,1503,3,3,7.8,10,4.6,3795,1,0,10,28996030
101556,1889,3,3,7.4,6,14.2,2124,0,0,0,35822943
101557,2244,5,4,8.3,46,8.4,6175,1,0,31,46667009
101558,1128,2,1,5.1,19,18.3,2511,0,0,4,12752398
101559,2620,5,4,6.3,17,25.3,5685,0,0,6,36674788
101560,1474,4,3,2.3,19,28.6,2445,1,0,3,12279470
101561,1636,4,2,4.8,23,15.1,2462,0,0,4,20609163
101562,1164,3,2,7,12,19.3,2065,1,0,4,18736168
101563,450,1,2,3.9,6,28.2,800,0,0,0,5012357
101564,2225,4,3,8.9,21,2.3,6062,1,0,1,43967110
101565,2129,5,5,7.2,23,6.2,3309,0,0,2,44997761
101566,1467,3,3,9.7,48,8.4,3380,1,0,9,36041199
101567,1694,4,3,5.1,20,19.5,4410,0,0,14,22129898
101568,1985,4,3,8.1,22,7.9,2921,1,0,12,41753325
101569,634,2,2,7.4,11,19.1,1411,1,0,0,11495584
101570,1306,2,1,4.9,11,16.7,1912,0,0,6,16380114
101571,2166,6,4,4.2,27,24.9,4106,1,0,2,29991793
101572,835,2,2,5.8,33,24.6,1440,0,0,33,10333849
101573,1841,5,4,3.3,39,23.1,2914,1,0,39,15236783
101574,768,1,2,6.4,26,4.8,1609,0,0,1,11977575
101575,1953,5,5,7.1,12,11.3,2483,0,0,11,39200543
101576,1627,3,2,6.9,7,15.4,4161,1,0,0,28426287
101577,600,2,3,6.1,10,22.7,811,1,0,4,9372882
101578,2407,5,3,4.6,26,18.1,2984,1,0,12,29374348
101579,1173,3,2,6,8,27.3,2168,1,0,2,18162285
101580,1123,3,1,3.1,10,17.9,1995,0,0,1,10122607
101581,1780,3,2,7.1,13,14.7,3940,1,0,13,28987164
101582,2397,5,3,4.6,29,19.8,4916,0,0,10,28820481
101583,990,3,3,7.7,44,20,1013,1,1,17,16500932
101584,1690,5,4,5.6,22,9.4,4380,1,0,8,28019851
101585,1929,4,2,4.9,25,22.9,3537,1,0,2,23908960
101586,2101,5,3,3.2,21,23.9,4506,1,0,5,21793498
101587,1765,4,3,9.1,19,16.9,5862,1,0,19,36373421
101588,1411,5,2,8.2,28,5.4,3911,1,1,0,30319389
101589,1112,1,1,7.6,19,14.7,2364,0,0,2,21496361
101590,1706,4,2,7.8,51,6.6,2007,0,0,3,29706347
101591,953,1,2,6.1,24,17.8,1130,0,0,3,13732756
101592,450,1,1,4.9,25,18.1,1214,0,0,1,4413795
101593,1934,5,4,5.6,21,15.9,3402,0,0,19,30425312
101594,2238,5,3,5,34,8.1,4250,0,0,2,22781790
101595,450,1,2,6.4,13,18.3,800,1,0,13,5823330
101596,994,2,3,4.2,11,15.9,2254,0,0,4,12612204
101597,2052,7,3,7.4,31,6.1,5509,1,0,6,32020601
101598,2987,6,4,4.2,24,13.1,8705,1,0,6,35797754
101599,1664,4,3,3.9,31,17,2881,1,0,12,19324295
101600,1177,2,2,5.2,17,22.4,2809,0,0,13,15828103
101601,1531,4,3,9.4,23,9.5,2975,1,0,10,40602764
101602,2544,5,3,4.2,16,26.4,6432,1,0,15,28858595
101603,1230,2,1,9,20,1.8,2457,0,0,0,26429436
101604,1131,4,3,1.5,7,31.8,1703,0,0,0,7107591
101605,1336,4,4,2.4,4,24.1,3730,1,0,0,11278624
101606,1030,2,1,9.1,8,13.4,2121,0,1,3,22572716
101607,1730,2,3,6.9,33,16.9,3095,0,0,8,24921285
101608,2706,6,4,9,33,4.1,5701,1,0,6,64078086
101609,1860,6,4,8,53,17.2,2898,1,0,6,35629109
101610,1486,3,3,7.1,32,16.7,3342,1,0,1,21909692
101611,1460,4,4,4,17,14.7,2748,0,0,6,16031868
101612,634,3,3,8.9,21,1,966,0,1,15,15110934
101613,2224,5,3,7,4,5.9,7620,1,0,0,41307163
101614,1599,3,2,4.2,17,32.3,2232,1,0,7,15177118
101615,1533,1,2,4,23,16.9,3391,0,0,23,17195527
101616,3726,7,5,2.2,37,39.7,7579,1,0,21,26759512
101617,1844,3,2,8.1,22,4.3,2553,1,0,22,36987274
101618,1161,3,3,2.2,10,21.4,2087,1,0,1,11007293
101619,1373,2,1,8.9,36,13.6,1640,0,1,10,27620865
101620,2396,5,5,7.6,15,17.8,7763,1,0,3,40636206
101621,1724,4,4,8,12,14.3,3171,1,0,5,30676130
101622,715,2,2,6.5,20,19.6,1352,0,0,11,11613922
101623,2247,4,4,3,15,21.2,7117,0,0,9,23780657
101624,1216,4,3,5.8,23,22.6,1831,1,0,7,17177189
101625,2868,6,5,3.3,30,26.5,7963,1,0,17,28526112
101626,2352,4,4,5.7,17,15.7,5540,1,0,11,34468273
101627,1359,3,3,1,17,32.6,1104,0,0,17,6287245
101628,2483,6,4,2.7,31,33.3,4413,1,0,27,17564790
101629,1694,4,2,2.1,31,31.1,3832,1,0,12,12049224
101630,2204,6,4,7.4,24,1,4455,1,0,5,46978895
101631,1965,4,4,7.5,19,17.8,3975,0,0,2,35309307
101632,1100,2,2,9.1,41,12.6,1799,0,1,3,22188869
101633,1232,2,2,6.1,13,14.4,1937,0,0,5,17889011
101634,2319,6,4,4.8,31,21.3,4209,1,0,13,29842815
101635,1432,3,1,3.8,13,24.3,4549,1,0,0,16633412
101636,1388,3,2,5,22,8.1,2020,1,0,17,19181682
101637,1029,1,1,4.4,9,19.4,1760,1,0,9,10171177
101638,1925,5,3,2.4,23,25.6,3883,1,0,7,18645056
101639,2991,6,5,7.2,42,12.4,3356,1,0,5,55865881
101640,956,2,3,4.8,35,17.4,2160,1,0,1,11179424
101641,1666,4,3,9.1,5,11.7,2045,0,0,0,35249165
101642,2568,5,3,7.9,41,6.4,3461,1,0,1,45913758
101643,1598,2,2,2.6,15,32.7,2108,0,0,15,13795204
101644,1944,3,2,6.9,28,18,1974,0,0,7,26894622
101645,959,3,2,7.6,21,20.4,2648,1,1,3,18218629
101646,1928,4,3,8.3,14,20.5,4459,0,0,0,38243043
101647,1528,6,5,7.2,26,23.8,3902,1,0,7,27019194
101648,2291,4,3,7.4,15,5.7,5725,1,0,14,37282298
101649,2422,5,4,5,32,22.1,4600,1,0,15,25768766
101650,3333,7,5,3.6,14,19.9,6607,1,0,2,42065715
101651,2027,5,2,8.3,13,29.8,5287,1,0,13,38694813
101652,1862,4,3,5.3,32,22.8,5554,1,0,8,27901063
101653,1776,4,3,9,65,16.5,2211,0,1,4,37959141
101654,1420,2,1,9,37,10.6,4987,0,0,5,28491857
101655,1870,3,2,1.8,34,13.8,2264,0,0,1,12390219
101656,1458,2,2,6.6,21,10.5,2512,0,0,7,24434599
101657,1759,2,2,4.4,30,17.7,3596,0,0,14,21355129
101658,2506,5,2,2.8,17,24.3,5261,1,0,5,23306145
101659,996,2,2,4.8,46,22.8,3166,1,0,20,11140511
101660,2391,5,3,3.8,6,26.6,6234,1,0,0,29254038
101661,2506,7,5,3.8,21,7.8,5633,1,0,21,30063001
101662,1573,4,3,3.8,18,22.2,4123,0,0,12,15768586
101663,450,1,2,9.8,21,2.7,993,0,0,1,11941546
101664,1255,1,2,9.1,14,16,2001,1,0,1,24928135
101665,2493,5,3,7.1,23,17.3,5712,1,0,16,41565256
101666,1635,3,2,7.2,13,12.3,3336,1,1,4,29693308
101667,1000,2,2,4.9,16,21.6,1494,0,0,2,12105123
101668,1322,2,2,8.2,28,1,3646,1,0,20,28849736
101669,2196,4,3,6.3,77,20.1,4320,0,0,41,29367457
101670,2005,4,3,5.7,16,15.5,2662,0,1,16,23985620
101671,1495,3,2,7,26,9.2,2126,1,0,13,27992765
101672,1412,3,2,8.5,40,17.4,3277,0,0,0,27180959
101673,1395,3,3,5.2,27,21,3668,0,0,1,18616912
101674,1050,2,2,4.3,19,18.1,2403,0,0,11,11070536
101675,2700,7,5,1,19,28.4,6188,1,0,5,12497712
101676,1440,2,2,2.7,42,29.1,2180,1,0,0,9524098
101677,2441,4,3,7.2,5,15.1,5018,0,0,0,45392096
101678,2639,6,3,4,23,23.2,4755,1,0,5,29332159
101679,2299,4,3,6.7,17,7.7,4329,0,0,11,37568298
101680,1369,3,2,7.4,7,6.5,2646,1,0,0,21833882
101681,1912,2,3,7.2,22,8.9,3067,0,1,0,38174505
101682,1634,5,3,2.7,14,25.7,4005,1,0,10,13757055
101683,1063,3,3,4.3,10,21.9,1482,1,0,10,15541389
101684,1861,3,3,9.2,44,6.4,2272,0,0,2,39507722
101685,884,1,2,8.8,12,7.9,1352,0,1,12,21392206
101686,2422,7,5,8.9,10,19.6,6128,1,0,2,48800269
101687,1348,2,1,7.8,8,16.7,2970,0,0,5,21614522
101688,1781,3,1,8.4,25,16.9,1656,0,0,7,32719727
101689,1834,2,2,2.5,27,30.3,4325,0,0,4,14269962
101690,1482,3,3,3.7,64,24.3,2921,1,0,7,12539661
101691,2031,4,3,6.2,18,18.9,3553,0,0,13,32236510
101692,1341,4,2,4.7,16,22.3,2487,1,0,13,19997294
101693,2216,4,1,5.4,10,23.6,2659,0,0,10,30645815
101694,775,1,1,5.4,28,12.9,1631,1,0,20,9216378
101695,1732,4,3,8.5,8,13.8,2147,1,0,8,34306408
101696,2910,7,6,4.8,14,21.6,5209,1,0,9,35604743
101697,1000,1,2,4.6,24,10.4,1791,0,0,5,11998327
101698,1209,4,3,9.2,15,7.9,2976,0,0,3,29556251
101699,1984,4,3,3.1,14,17.9,4015,0,0,3,22745873
101700,1767,5,3,5.6,13,15,4282,1,0,2,25094489
101701,1878,4,4,8,46,10,2409,1,0,13,33610936
101702,1968,2,2,3.2,14,16.4,3809,1,0,11,18845309
101703,2063,4,2,6,28,16.7,4782,1,0,3,34128428
101704,2371,6,4,2.8,13,27,6509,1,0,13,19359021
101705,1916,4,2,7.5,16,17,2522,1,0,8,32544342
101706,1493,3,2,7.7,21,9.2,2233,1,0,1,18035202
101707,2087,4,3,3.8,43,25.2,4807,0,0,1,18621306
101708,2885,4,3,4.7,4,20.3,8560,1,0,0,35958755
101709,1564,5,4,7.6,40,9.7,3396,1,0,2,26661918
101710,1017,2,3,4.8,12,10.6,1357,1,0,12,12063160
101711,2370,6,4,3.1,23,25,3189,1,0,15,19668625
101712,1572,3,4,7.6,20,16.7,3271,1,0,2,31672575
101713,450,2,1,6,9,11.4,997,0,0,3,6475196
101714,2201,5,4,5,14,18.7,4110,1,0,10,25107097
101715,1302,3,2,7,20,13.6,1761,1,0,20,19619033
101716,1591,3,2,6.8,8,21.2,4233,1,0,4,24095652
101717,1866,5,4,5.8,36,17.8,3342,1,0,7,26653973
101718,1774,2,2,7.4,21,14.5,4109,0,0,21,31395421
101719,2111,5,3,5.9,15,17.2,1976,1,1,15,29839011
101720,1367,2,1,6.3,17,13.1,3719,1,0,17,21504083
101721,1984,5,5,5.8,36,10.8,3153,1,0,3,32568291
101722,1481,3,2,5.9,40,15.6,4157,0,0,12,22539251
101723,2130,5,4,5.3,12,21.5,5043,1,0,1,31609093
101724,2050,5,2,7.2,9,14.1,2343,1,0,9,37277049
101725,1042,1,1,5.5,30,27.4,2238,0,1,4,12529715
101726,2356,5,4,2.4,10,33.5,7054,0,0,10,21433088
101727,1302,3,3,1.9,27,36.7,2137,1,0,2,8256043
101728,2175,5,2,3.4,11,12.6,6514,1,0,11,23010109
101729,1889,5,4,2.5,11,37,4215,0,0,11,15321534
101730,2845,7,4,8.9,7,9.9,7978,1,0,0,58503067
101731,1505,3,3,6.7,55,17.4,3154,0,1,12,22232782
101732,1423,3,2,4.8,40,26,2740,1,0,7,18318120
101733,1637,4,2,9,17,8.1,5078,1,0,15,34627621
101734,1453,1,1,7.8,24,5.2,3535,0,0,3,24895308
101735,2170,6,3,3.9,23,32,4034,1,0,11,25424512
101736,599,2,1,2.3,56,23.5,1350,0,0,13,1684090
101737,965,3,2,5,26,14.1,1603,0,0,5,11181184
101738,956,1,1,5.2,34,18,1974,0,0,34,12812310
101739,2268,6,5,6.3,44,13.8,6163,1,0,4,38984223
101740,2762,7,4,7.7,12,11.9,5256,1,0,1,50612790
101741,1582,2,2,6.8,13,14,2334,1,0,4,28381798
101742,1540,4,4,9.8,40,13.7,2187,1,0,1,31791830
101743,1696,4,3,7.6,17,15,3467,0,1,4,29247498
101744,2405,4,2,6.6,11,10.1,3645,1,1,1,36890986
101745,1047,3,3,5.5,23,14.2,1194,0,0,6,13320242
101746,1805,5,4,8.5,40,7.2,2312,1,1,15,38368064
101747,2284,5,3,6.7,59,12.6,6178,1,0,1,36638357
101748,1976,5,3,4.2,49,19.3,3783,0,0,8,19383716
101749,1773,3,1,5.6,3,11.6,3607,1,0,0,25003424
101750,2301,4,3,6.9,17,16,3267,1,0,17,36740980
101751,450,1,1,4.4,9,19.1,800,0,1,9,5761006
101752,2091,5,3,4.4,12,16.1,3412,1,0,7,29945227
101753,1225,2,1,6.3,23,19,2247,0,0,15,18366260
101754,460,2,1,6.4,23,20.9,800,1,1,9,7003340
101755,1982,5,4,6.9,3,12.8,5260,1,0,0,40241333
101756,2543,6,5,8.2,12,21.1,5061,1,1,3,48275689
101757,1561,3,2,5.5,51,31.8,3311,0,0,14,19724304
101758,2269,6,4,5.8,8,20.6,5783,0,0,6,33360835
101759,2698,6,5,6.9,40,11.5,6752,1,0,25,43759086
101760,2505,7,6,3.8,15,25.2,4146,1,0,15,27456579
101761,2716,5,3,2.8,21,19.3,6417,1,0,2,25509755
101762,2132,6,4,5.3,43,13.9,5024,1,0,8,28645777
101763,1699,4,3,4.9,18,10.2,3720,1,0,8,23894194
101764,609,1,1,4.9,53,16.5,1606,0,0,20,4449880
101765,1490,4,1,5.2,8,12,3695,1,0,8,21239871
101766,1102,3,3,6.3,35,19.8,2685,1,0,9,14095467
101767,3061,7,6,6.3,33,11.6,8629,0,0,11,52949667
101768,1536,4,3,4.3,50,23.8,3098,1,0,5,17257486
101769,1730,4,2,3.1,29,30.2,3520,1,0,29,15217708
101770,2008,4,3,2,19,36,5003,1,0,1,13994319
101771,1678,5,5,2.5,12,25.4,3176,0,0,0,14664804
101772,2752,6,5,4.4,17,23.7,6299,0,0,5,38431592
101773,1245,3,3,3.9,7,25.4,2072,0,0,0,14006809
101774,1776,2,2,5.2,34,27,1123,1,0,8,18523904
101775,1167,3,2,2.8,21,31.3,2753,0,0,0,10578594
101776,792,1,1,4,19,30.8,848,0,0,6,7463727
101777,1252,4,3,2.8,16,16.6,1979,1,0,3,14139625
101778,1626,4,3,2.7,32,22.9,4052,0,0,2,14906625
101779,1371,3,3,6.7,19,21.1,3426,0,0,6,24430743
101780,1200,3,3,7.3,22,16.6,3246,1,0,19,21390813
101781,736,1,1,2.8,22,25.8,800,1,0,11,5514319
101782,1596,5,4,4.4,29,19,3475,1,0,2,17511661
101783,672,3,3,6.3,28,20.8,1240,1,0,7,9470617
101784,2144,5,4,8.7,43,1,5559,1,0,27,54304395
101785,1704,5,3,4.9,40,25.1,4917,0,0,6,17418498
101786,703,1,3,2.9,16,26.8,854,0,0,6,6094052
101787,1449,3,2,7.9,58,8.4,2912,1,0,28,24220841
101788,1161,3,2,2.5,28,30.5,2902,1,0,1,9212452
101789,1857,4,3,5.2,65,17.1,3337,1,1,13,23358770
101790,2521,5,5,8.8,26,8.8,7683,1,1,4,59260227
101791,450,1,1,2.4,17,27.5,800,1,0,17,2217621
101792,1725,4,3,5,15,24.5,3139,1,0,1,23278043
101793,1546,3,3,4.9,6,21.3,2096,1,0,0,21059992
101794,2086,5,4,9.6,24,1,4365,1,1,15,47949931
101795,1789,5,3,6.9,25,5.9,800,0,0,3,29079976
101796,1161,3,3,7.6,21,5.7,2149,1,0,14,23377095
101797,1443,4,3,7.5,26,15.2,3985,1,0,26,26798289
101798,1133,2,3,8.1,8,14,1316,0,0,1,23606666
101799,2349,6,5,5.2,20,29.4,2417,1,0,20,34219924
101800,1664,3,3,7.9,10,5.2,4442,1,0,4,31318826
101801,2886,6,4,4.1,27,30.6,7939,1,0,0,31827368
101802,1611,3,3,1.9,23,17.7,1912,1,0,1,12239180
101803,1190,2,2,9.4,39,6.9,3617,1,0,22,27519640
101804,666,1,1,8.4,17,11.3,1505,1,0,17,12996743
101805,478,1,1,8.8,39,10,1257,1,0,23,8513918
101806,620,2,3,7,20,12.1,945,1,0,6,9389592
101807,1824,4,4,9.5,31,7.2,5278,1,0,31,43550491
101808,1981,3,1,6.5,13,8.1,3643,1,0,5,34648085
101809,622,2,2,9.6,22,11.4,1128,1,0,1,15647069
101810,2232,4,3,7.2,20,14.9,5110,0,0,4,39419609
101811,1336,3,2,8.2,41,12.6,2358,1,0,41,26347371
101812,1745,4,3,5.7,20,16.2,1898,1,0,10,25871541
101813,2698,6,5,7.8,20,9.6,5609,1,0,4,56858332
101814,2233,6,4,3.9,62,26.4,4040,1,0,10,23028292
101815,1475,4,2,7.9,34,20.8,2270,1,0,6,23552647
101816,1071,2,1,7,18,5.6,2939,1,0,1,17926058
101817,450,3,3,8.5,30,1,1546,1,0,2,9728752
101818,1183,3,1,8.1,36,12.3,1714,0,0,0,20087822
101819,1513,3,3,6.1,23,14.7,3205,0,0,3,24808278
101820,1008,3,3,7.4,34,13.5,1775,0,1,13,14602521
101821,1565,4,4,5.8,22,17.5,5279,1,0,2,25153179
101822,1700,4,3,4.7,41,24.6,3902,1,1,8,21553652
101823,1504,5,2,5.3,6,17.4,3844,1,0,0,18411602
101824,1227,3,3,3.6,12,17,3324,1,0,8,14304082
101825,1760,4,4,5.8,16,12.9,3657,0,0,0,25129503
101826,1937,4,4,7.3,33,12.1,3657,0,0,5,36764590
101827,941,3,2,2.5,26,20,2740,1,0,6,6929511
101828,2567,4,3,8,13,10.8,6332,0,0,4,51915022
101829,1586,2,1,4.4,23,22.2,2367,1,0,8,18511873
101830,1662,3,2,7,6,11.9,2602,1,0,0,28869746
101831,2110,3,3,5.8,8,18.9,3727,1,0,2,35110622
101832,1802,4,2,6.7,7,5.2,4857,1,1,0,30696734
101833,2270,5,3,1.4,10,25.1,6547,0,0,2,17519170
101834,1837,3,2,5.3,33,12.2,6046,0,0,6,29722873
101835,1252,2,1,6.6,27,20.5,1972,1,0,14,19891563
101836,1885,4,3,7.4,18,26.6,3929,0,0,12,33118614
101837,907,3,3,6.4,33,10.5,1596,0,0,6,13033317
101838,1721,2,2,7.5,42,11.1,3254,1,0,16,32960272
101839,1628,4,2,1.3,10,26.9,4164,1,0,10,10716490
101840,1515,4,4,4.6,40,22.5,2988,0,0,5,17003242
101841,1566,4,4,8.8,13,4.9,4368,0,0,13,37339675
101842,450,2,1,5.9,15,19,800,0,1,2,7026087
101843,1293,5,3,4.4,55,25.8,3161,1,0,4,13701510
101844,1710,4,3,5.9,24,10,2966,1,0,12,24233455
101845,1754,4,4,5.2,16,21,1575,0,0,16,21831265
101846,982,2,1,7.1,30,2.9,1362,0,0,4,14707099
101847,2473,5,3,7.8,36,10.1,5130,1,0,8,43025218
101848,1087,4,3,6,24,15.1,3427,1,0,0,17460427
101849,2280,4,4,6.3,16,14.7,3931,1,1,5,35244006
101850,1928,4,3,4.3,26,20.2,3660,1,0,4,20205292
